model,predictor,beta_full,loo_min,loo_max,loo_sign_stable
primary_parsimonious,Global_Aperiodic_Exponent,-1.4171140545966243,-21.835153082118776,15.484297741124136,False
primary_parsimonious,Posterior_IAF,-2.5776365577454885,-5.160938549342376,1.7533298778242035,False
primary_parsimonious,P3b_Amplitude,2.0666977933635073,-0.7077533055733327,5.720052900949257,False
primary_parsimonious,Age,-0.059768197410264866,-0.29765225543127694,0.3430053857469386,False
primary_parsimonious,Sex,-4.852213830185486,-9.093686248746673,1.3583752118073518,False
